"","dataset_origin","subject","activity","measure","mean"
"11144","TEST","13","WALKING","body_acceleration_jerk_average_frequency-y",0.447119510526316
"11145","TEST","13","WALKING","body_acceleration_jerk_average_frequency-z",0.235203719817368
"11146","TEST","13","WALKING","body_acceleration_jerk_magnitude_mean_time",0.134321863263158
"11147","TEST","13","WALKING","body_acceleration_jerk_magnitude_standard_deviation_time",0.138712754320526
"11148","TEST","13","WALKING","body_acceleration_jerk_mean_frequency-x",0.290773245919298
"11149","TEST","13","WALKING","body_acceleration_jerk_mean_frequency-y",0.147220130052632
"11150","TEST","13","WALKING","body_acceleration_jerk_mean_frequency-z",0.342263716894737
"11151","TEST","13","WALKING","body_acceleration_jerk_mean_time-x",0.129529165350351
"11152","TEST","13","WALKING","body_acceleration_jerk_mean_time-y",0.192620278880702
"11153","TEST","13","WALKING","body_acceleration_jerk_mean_time-z",0.190574475461404
"11154","TEST","13","WALKING","body_acceleration_jerk_standard_deviation_frequency-x",0.225259511952632
"11155","TEST","13","WALKING","body_acceleration_jerk_standard_deviation_frequency-y",0.169487476340175
"11156","TEST","13","WALKING","body_acceleration_jerk_standard_deviation_frequency-z",0.406173351578947
"11157","TEST","13","WALKING","body_acceleration_jerk_standard_deviation_time-x",0.222224576194737
"11158","TEST","13","WALKING","body_acceleration_jerk_standard_deviation_time-y",0.15612441079614
"11159","TEST","13","WALKING","body_acceleration_jerk_standard_deviation_time-z",0.374633172105263
"11160","TEST","13","WALKING","body_acceleration_magnitude_average_frequency",0.253532325631579
"11161","TEST","13","WALKING","body_acceleration_magnitude_mean_frequency",0.23460086645614
"11162","TEST","13","WALKING","body_acceleration_magnitude_mean_time",0.135643867842105
"11163","TEST","13","WALKING","body_acceleration_magnitude_standard_deviation_frequency",0.438388953157895
"11164","TEST","13","WALKING","body_acceleration_magnitude_standard_deviation_time",0.292546377017544
"11165","TEST","13","WALKING","body_acceleration_mean_frequency-x",0.335030121052632
"11166","TEST","13","WALKING","body_acceleration_mean_frequency-y",0.152924334734035
"11167","TEST","13","WALKING","body_acceleration_mean_frequency-z",0.247373395982456
"11168","TEST","13","WALKING","body_acceleration_mean_time-x",0.275883130350877
"11169","TEST","13","WALKING","body_acceleration_mean_time-y",0.0226597507350877
"11170","TEST","13","WALKING","body_acceleration_mean_time-z",0.111867283842105
"11171","TEST","13","WALKING","body_acceleration_standard_deviation_frequency-x",0.353299848947368
"11172","TEST","13","WALKING","body_acceleration_standard_deviation_frequency-y",0.210786197842105
"11173","TEST","13","WALKING","body_acceleration_standard_deviation_frequency-z",0.272438705015789
"11174","TEST","13","WALKING","body_acceleration_standard_deviation_time-x",0.346980394210526
"11175","TEST","13","WALKING","body_acceleration_standard_deviation_time-y",0.203871721533333
"11176","TEST","13","WALKING","body_acceleration_standard_deviation_time-z",0.227787434640351
"11177","TEST","13","WALKING","body_body_acceleration_jerk_magnitude_average_frequency",0.159942278866667
"11178","TEST","13","WALKING","body_body_acceleration_jerk_magnitude_mean_frequency",0.161739699808772
"11179","TEST","13","WALKING","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.135046708237719
"11180","TEST","13","WALKING","body_body_gyroscope_jerk_magnitude_average_frequency",0.230615605619298
"11181","TEST","13","WALKING","body_body_gyroscope_jerk_magnitude_mean_frequency",0.341248849824561
"11182","TEST","13","WALKING","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.350502248789474
"11183","TEST","13","WALKING","body_body_gyroscope_magnitude_average_frequency",0.327715179017544
"11184","TEST","13","WALKING","body_body_gyroscope_magnitude_mean_frequency",0.275072076298246
"11185","TEST","13","WALKING","body_body_gyroscope_magnitude_standard_deviation_frequency",0.416116172280702
"11186","TEST","13","WALKING","body_gyroscope_average_frequency-x",0.106129524531579
"11187","TEST","13","WALKING","body_gyroscope_average_frequency-y",0.220656062719298
"11188","TEST","13","WALKING","body_gyroscope_average_frequency-z",0.220010381331579
"11189","TEST","13","WALKING","body_gyroscope_jerk_magnitude_mean_time",0.303508210175439
"11190","TEST","13","WALKING","body_gyroscope_jerk_magnitude_standard_deviation_time",0.324996767561403
"11191","TEST","13","WALKING","body_gyroscope_jerk_mean_time-x",0.185712651894737
"11192","TEST","13","WALKING","body_gyroscope_jerk_mean_time-y",0.131033121892982
"11193","TEST","13","WALKING","body_gyroscope_jerk_mean_time-z",0.128625495382456
"11194","TEST","13","WALKING","body_gyroscope_jerk_standard_deviation_time-x",0.226624882
"11195","TEST","13","WALKING","body_gyroscope_jerk_standard_deviation_time-y",0.359608245561404
"11196","TEST","13","WALKING","body_gyroscope_jerk_standard_deviation_time-z",0.341765824491228
"11197","TEST","13","WALKING","body_gyroscope_magnitude_mean_time",0.237486046842105
"11198","TEST","13","WALKING","body_gyroscope_magnitude_standard_deviation_time",0.28933156845614
"11199","TEST","13","WALKING","body_gyroscope_mean_frequency-x",0.256404034935088
"11200","TEST","13","WALKING","body_gyroscope_mean_frequency-y",0.262634821210526
"11201","TEST","13","WALKING","body_gyroscope_mean_frequency-z",0.276607954736842
"11202","TEST","13","WALKING","body_gyroscope_mean_time-x",0.0841507076701754
"11203","TEST","13","WALKING","body_gyroscope_mean_time-y",0.0978418584768421
"11204","TEST","13","WALKING","body_gyroscope_mean_time-z",0.0917190473884211
"11205","TEST","13","WALKING","body_gyroscope_standard_deviation_frequency-x",0.463989496140351
"11206","TEST","13","WALKING","body_gyroscope_standard_deviation_frequency-y",0.318618506122807
"11207","TEST","13","WALKING","body_gyroscope_standard_deviation_frequency-z",0.455333900526316
"11208","TEST","13","WALKING","body_gyroscope_standard_deviation_time-x",0.405374546842105
"11209","TEST","13","WALKING","body_gyroscope_standard_deviation_time-y",0.290023550315789
"11210","TEST","13","WALKING","body_gyroscope_standard_deviation_time-z",0.363369948070175
"11211","TEST","13","WALKING","gravity_acceleration_magnitude_mean_time",0.135643867842105
"11212","TEST","13","WALKING","gravity_acceleration_magnitude_standard_deviation_time",0.292546377017544
"11213","TEST","13","WALKING","gravity_acceleration_mean_time-x",0.910855709298246
"11214","TEST","13","WALKING","gravity_acceleration_mean_time-y",0.283658580877193
"11215","TEST","13","WALKING","gravity_acceleration_mean_time-z",0.160475955368421
"11216","TEST","13","WALKING","gravity_acceleration_standard_deviation_time-x",0.97254492245614
"11217","TEST","13","WALKING","gravity_acceleration_standard_deviation_time-y",0.960899845614035
"11218","TEST","13","WALKING","gravity_acceleration_standard_deviation_time-z",0.948637587719298
"11219","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_average_frequency-x",0.385554490319149
"11220","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_average_frequency-y",0.143292469436809
"11221","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_average_frequency-z",0.180658458538298
"11222","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_average_frequency-x",0.346608657340426
"11223","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_average_frequency-y",0.45664123893617
"11224","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_average_frequency-z",0.315064065795745
"11225","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_magnitude_mean_time",0.142395145459574
"11226","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_magnitude_standard_deviation_time",0.128391385268085
"11227","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-x",0.160254037655319
"11228","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-y",0.214070175710638
"11229","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-z",0.276844734144681
"11230","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-x",0.173130624181596
"11231","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-y",0.184211753223404
"11232","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-z",0.172676406091489
"11233","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-x",0.158918907712489
"11234","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-y",0.186855396446809
"11235","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-z",0.356579475531915
"11236","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-x",0.149018963638298
"11237","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-y",0.183332840923404
"11238","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-z",0.31704660987234
"11239","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_magnitude_average_frequency",0.0995323486638298
"11240","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_magnitude_mean_frequency",0.142343125810638
"11241","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_magnitude_mean_time",0.11678292316383
"11242","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_magnitude_standard_deviation_frequency",0.210912766382979
"11243","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_magnitude_standard_deviation_time",0.109560828904255
"11244","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-x",0.150386913551064
"11245","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-y",0.162145777404255
"11246","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-z",0.169160488738298
"11247","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_mean_time-x",0.294907553404255
"11248","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_mean_time-y",0.022466407123617
"11249","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_mean_time-z",0.108825579531915
"11250","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-x",0.158709494765957
"11251","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-y",0.189014344921277
"11252","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-z",0.234102031064255
"11253","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-x",0.147061444231915
"11254","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-y",0.167861295158511
"11255","TEST","13","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-z",0.166772983425532
"11256","TEST","13","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_average_frequency",0.0949727052361702
"11257","TEST","13","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_mean_frequency",0.123311340329787
"11258","TEST","13","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.148370600434894
"11259","TEST","13","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_average_frequency",0.21837477512766
"11260","TEST","13","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_mean_frequency",0.301540881980851
"11261","TEST","13","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.351170574840426
"11262","TEST","13","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_average_frequency",0.274656592788085
"11263","TEST","13","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_mean_frequency",0.227830788787234
"11264","TEST","13","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_standard_deviation_frequency",0.400560061212766
"11265","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-x",0.21080579453617
"11266","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-y",0.129357823402128
"11267","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-z",0.155512655304255
"11268","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_jerk_magnitude_mean_time",0.323552439276596
"11269","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_jerk_magnitude_standard_deviation_time",0.306520556542553
"11270","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-x",0.137487759659574
"11271","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-y",0.202412619246809
"11272","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-z",0.148261138246809
"11273","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-x",0.463736674255319
"11274","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-y",0.295510200340426
"11275","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-z",0.367089485595745
"11276","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_magnitude_mean_time",0.147582316829787
"11277","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_magnitude_standard_deviation_time",0.248169795
"11278","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-x",0.322934521340426
"11279","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-y",0.232505930555319
"11280","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-z",0.222596685893617
"11281","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-x",0.313820143544681
"11282","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-y",0.185059641574468
"11283","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-z",0.139628967607021
"11284","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-x",0.452190386808511
"11285","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-y",0.282560892351064
"11286","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-z",0.427008254255319
"11287","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-x",0.417014161553191
"11288","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-y",0.250178611723404
"11289","TEST","13","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-z",0.322774082765957
"11290","TEST","13","WALKING_DOWNSTAIRS","gravity_acceleration_magnitude_mean_time",0.11678292316383
"11291","TEST","13","WALKING_DOWNSTAIRS","gravity_acceleration_magnitude_standard_deviation_time",0.109560828904255
"11292","TEST","13","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-x",0.941875619787234
"11293","TEST","13","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-y",0.211555112553191
"11294","TEST","13","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-z",0.118600313065319
"11295","TEST","13","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-x",0.952643084042553
"11296","TEST","13","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-y",0.92854437106383
"11297","TEST","13","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-z",0.893962984042553
"11298","TEST","13","WALKING_UPSTAIRS","body_acceleration_average_frequency-x",0.480080060363636
"11299","TEST","13","WALKING_UPSTAIRS","body_acceleration_average_frequency-y",0.254352877163636
"11300","TEST","13","WALKING_UPSTAIRS","body_acceleration_average_frequency-z",0.312658834745455
"11301","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-x",0.332243054036364
"11302","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-y",0.586022409090909
"11303","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-z",0.506549534127273
"11304","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_magnitude_mean_time",0.456190454
"11305","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_magnitude_standard_deviation_time",0.451225931090909
"11306","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-x",0.506212135636364
"11307","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-y",0.368996179072727
"11308","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-z",0.631496434363636
"11309","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-x",0.181364819972727
"11310","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-y",0.21940231842
"11311","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-z",0.161279144089091
"11312","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-x",0.514337759454545
"11313","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-y",0.329691528472727
"11314","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-z",0.689235778909091
"11315","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-x",0.487325539818182
"11316","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-y",0.325747812218182
"11317","TEST","13","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-z",0.660921263636364
"11318","TEST","13","WALKING_UPSTAIRS","body_acceleration_magnitude_average_frequency",0.159505299685455
"11319","TEST","13","WALKING_UPSTAIRS","body_acceleration_magnitude_mean_frequency",0.367522800909091
"11320","TEST","13","WALKING_UPSTAIRS","body_acceleration_magnitude_mean_time",0.108250225169091
"11321","TEST","13","WALKING_UPSTAIRS","body_acceleration_magnitude_standard_deviation_frequency",0.409065516363636
"11322","TEST","13","WALKING_UPSTAIRS","body_acceleration_magnitude_standard_deviation_time",0.326339622181818
"11323","TEST","13","WALKING_UPSTAIRS","body_acceleration_mean_frequency-x",0.382460736363636
"11324","TEST","13","WALKING_UPSTAIRS","body_acceleration_mean_frequency-y",0.198940271018182
"11325","TEST","13","WALKING_UPSTAIRS","body_acceleration_mean_frequency-z",0.404785239945455
"11326","TEST","13","WALKING_UPSTAIRS","body_acceleration_mean_time-x",0.258203939581818
"11327","TEST","13","WALKING_UPSTAIRS","body_acceleration_mean_time-y",0.0372709439616364
"11328","TEST","13","WALKING_UPSTAIRS","body_acceleration_mean_time-z",0.125767265890909
"11329","TEST","13","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-x",0.266081292363636
"11330","TEST","13","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-y",0.222201249890909
"11331","TEST","13","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-z",0.201128348216909
"11332","TEST","13","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-x",0.296284597454545
"11333","TEST","13","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-y",0.221789520670909
"11334","TEST","13","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-z",0.227396968812727
"11335","TEST","13","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_average_frequency",0.126980873956364
"11336","TEST","13","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_mean_frequency",0.425100006545455
"11337","TEST","13","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.491090809090909
"11338","TEST","13","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_average_frequency",0.152990183318182
"11339","TEST","13","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_mean_frequency",0.656088544363636
"11340","TEST","13","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.712261499636364
"11341","TEST","13","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_average_frequency",0.145004703925455
"11342","TEST","13","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_mean_frequency",0.485477308909091
"11343","TEST","13","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_standard_deviation_frequency",0.470770800363636
"11344","TEST","13","WALKING_UPSTAIRS","body_gyroscope_average_frequency-x",0.240044317752727
"11345","TEST","13","WALKING_UPSTAIRS","body_gyroscope_average_frequency-y",0.317149237927273
"11346","TEST","13","WALKING_UPSTAIRS","body_gyroscope_average_frequency-z",0.279983290309091
"11347","TEST","13","WALKING_UPSTAIRS","body_gyroscope_jerk_magnitude_mean_time",0.631964902181818
"11348","TEST","13","WALKING_UPSTAIRS","body_gyroscope_jerk_magnitude_standard_deviation_time",0.669216383090909
"11349","TEST","13","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-x",0.137924704812727
"11350","TEST","13","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-y",0.124154190705455
"11351","TEST","13","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-z",0.207878294287273
"11352","TEST","13","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-x",0.631037584
"11353","TEST","13","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-y",0.678805915818182
"11354","TEST","13","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-z",0.550880346909091
"11355","TEST","13","WALKING_UPSTAIRS","body_gyroscope_magnitude_mean_time",0.239819178429091
"11356","TEST","13","WALKING_UPSTAIRS","body_gyroscope_magnitude_standard_deviation_time",0.415658606181818
"11357","TEST","13","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-x",0.482113007636364
"11358","TEST","13","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-y",0.492176104727273
"11359","TEST","13","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-z",0.256858573272727
"11360","TEST","13","WALKING_UPSTAIRS","body_gyroscope_mean_time-x",0.268688805023636
"11361","TEST","13","WALKING_UPSTAIRS","body_gyroscope_mean_time-y",0.201791197110909
"11362","TEST","13","WALKING_UPSTAIRS","body_gyroscope_mean_time-z",0.178256509456364
"11363","TEST","13","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-x",0.562911002545455
"11364","TEST","13","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-y",0.364283258727273
"11365","TEST","13","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-z",0.273306232545455
"11366","TEST","13","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-x",0.541066687090909
"11367","TEST","13","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-y",0.403572169636364
"11368","TEST","13","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-z",0.213555071963636
"11369","TEST","13","WALKING_UPSTAIRS","gravity_acceleration_magnitude_mean_time",0.108250225169091
"11370","TEST","13","WALKING_UPSTAIRS","gravity_acceleration_magnitude_standard_deviation_time",0.326339622181818
"11371","TEST","13","WALKING_UPSTAIRS","gravity_acceleration_mean_time-x",0.847634313454545
"11372","TEST","13","WALKING_UPSTAIRS","gravity_acceleration_mean_time-y",0.357404501636364
"11373","TEST","13","WALKING_UPSTAIRS","gravity_acceleration_mean_time-z",0.210266775206545
"11374","TEST","13","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-x",0.946441502363636
"11375","TEST","13","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-y",0.922054968727273
"11376","TEST","13","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-z",0.910271096181818
"11377","TEST","18","LAYING","body_acceleration_average_frequency-x",0.177356541065892
"11378","TEST","18","LAYING","body_acceleration_average_frequency-y",0.276390090492308
"11379","TEST","18","LAYING","body_acceleration_average_frequency-z",0.324975825784615
"11380","TEST","18","LAYING","body_acceleration_jerk_average_frequency-x",0.175012080372308
"11381","TEST","18","LAYING","body_acceleration_jerk_average_frequency-y",0.104056478087231
"11382","TEST","18","LAYING","body_acceleration_jerk_average_frequency-z",0.183799167318462
"11383","TEST","18","LAYING","body_acceleration_jerk_magnitude_mean_time",0.98832154
"11384","TEST","18","LAYING","body_acceleration_jerk_magnitude_standard_deviation_time",0.989526277538462
"11385","TEST","18","LAYING","body_acceleration_jerk_mean_frequency-x",0.986404709384615
"11386","TEST","18","LAYING","body_acceleration_jerk_mean_frequency-y",0.985865325230769
"11387","TEST","18","LAYING","body_acceleration_jerk_mean_frequency-z",0.989116865846154
"11388","TEST","18","LAYING","body_acceleration_jerk_mean_time-x",0.0749985010769231
"11389","TEST","18","LAYING","body_acceleration_jerk_mean_time-y",0.0117658016369231
"11390","TEST","18","LAYING","body_acceleration_jerk_mean_time-z",0.00720294245676923
"11391","TEST","18","LAYING","body_acceleration_jerk_standard_deviation_frequency-x",0.986641245846154
"11392","TEST","18","LAYING","body_acceleration_jerk_standard_deviation_frequency-y",0.986210701230769
"11393","TEST","18","LAYING","body_acceleration_jerk_standard_deviation_frequency-z",0.990744752923077
"11394","TEST","18","LAYING","body_acceleration_jerk_standard_deviation_time-x",0.985921071076923
"11395","TEST","18","LAYING","body_acceleration_jerk_standard_deviation_time-y",0.985554339384615
"11396","TEST","18","LAYING","body_acceleration_jerk_standard_deviation_time-z",0.990660246153846
"11397","TEST","18","LAYING","body_acceleration_magnitude_average_frequency",0.359502204953846
"11398","TEST","18","LAYING","body_acceleration_magnitude_mean_frequency",0.986788412
"11399","TEST","18","LAYING","body_acceleration_magnitude_mean_time",0.986456241538462
"11400","TEST","18","LAYING","body_acceleration_magnitude_standard_deviation_frequency",0.987648484461539
"11401","TEST","18","LAYING","body_acceleration_magnitude_standard_deviation_time",0.986464542615385
"11402","TEST","18","LAYING","body_acceleration_mean_frequency-x",0.985179972153846
"11403","TEST","18","LAYING","body_acceleration_mean_frequency-y",0.984909884615385
"11404","TEST","18","LAYING","body_acceleration_mean_frequency-z",0.988606906307692
"11405","TEST","18","LAYING","body_acceleration_mean_time-x",0.274691576923077
"11406","TEST","18","LAYING","body_acceleration_mean_time-y",0.0173937684615385
"11407","TEST","18","LAYING","body_acceleration_mean_time-z",0.107698927907692
"11408","TEST","18","LAYING","body_acceleration_standard_deviation_frequency-x",0.984321858307692
"11409","TEST","18","LAYING","body_acceleration_standard_deviation_frequency-y",0.986746450769231
"11410","TEST","18","LAYING","body_acceleration_standard_deviation_frequency-z",0.987224804307692
"11411","TEST","18","LAYING","body_acceleration_standard_deviation_time-x",0.984527649230769
"11412","TEST","18","LAYING","body_acceleration_standard_deviation_time-y",0.986160920923077
"11413","TEST","18","LAYING","body_acceleration_standard_deviation_time-z",0.987658662307692
"11414","TEST","18","LAYING","body_body_acceleration_jerk_magnitude_average_frequency",0.393635924092308
"11415","TEST","18","LAYING","body_body_acceleration_jerk_magnitude_mean_frequency",0.988548418307692
"11416","TEST","18","LAYING","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.989710656769231
"11417","TEST","18","LAYING","body_body_gyroscope_jerk_magnitude_average_frequency",0.3310652244
"11418","TEST","18","LAYING","body_body_gyroscope_jerk_magnitude_mean_frequency",0.991901007538462
"11419","TEST","18","LAYING","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.992737961692308
"11420","TEST","18","LAYING","body_body_gyroscope_magnitude_average_frequency",0.235478408246154
"11421","TEST","18","LAYING","body_body_gyroscope_magnitude_mean_frequency",0.984329092153846
"11422","TEST","18","LAYING","body_body_gyroscope_magnitude_standard_deviation_frequency",0.981468841692308
"11423","TEST","18","LAYING","body_gyroscope_average_frequency-x",0.177395046416923
"11424","TEST","18","LAYING","body_gyroscope_average_frequency-y",0.162369742938462
"11425","TEST","18","LAYING","body_gyroscope_average_frequency-z",0.214801001663077
"11426","TEST","18","LAYING","body_gyroscope_jerk_magnitude_mean_time",0.993095122615385
"11427","TEST","18","LAYING","body_gyroscope_jerk_magnitude_standard_deviation_time",0.992153054
"11428","TEST","18","LAYING","body_gyroscope_jerk_mean_time-x",0.0997154236307692
"11429","TEST","18","LAYING","body_gyroscope_jerk_mean_time-y",0.0393440191846154
"11430","TEST","18","LAYING","body_gyroscope_jerk_mean_time-z",0.0593135986615385
"11431","TEST","18","LAYING","body_gyroscope_jerk_standard_deviation_time-x",0.996104441384615
"11432","TEST","18","LAYING","body_gyroscope_jerk_standard_deviation_time-y",0.990547638769231
